Property ID,Region,Province,District,Locality,PostalCode,Street,Price,PropertyType,PropertySubtype,ConstructionYear,StateBuilding,KitchenType,FacadeCount,FloorCount,EPCScore,HasTerrace,HasGarden,HasKitchen,Open_fire,SwimmingPool,Furnished,BedroomCount,LivingArea,Terrace_Area,Garden_Area,LandWidth,LandSurface,ScrapedURL,PriceType,TypeSale,LifeAnnuitySale
20243563,Flanders,East Flanders,Dendermonde,Zele,9240,Langemuntstraat,299000,HOUSE,HOUSE,1930.0,TO_RENOVATE,INSTALLED,3.0,,F,0,0,1,0,0,0,4.0,179.0,,,13.0,360.0,https://www.immoweb.be/en/classified/house/for-sale/zele/9240/20243563,residential_sale,FOR_SALE,0
20243544,Wallonie,Liège,Liège,Lanaye,4600,Rue Henri Collard,130000,HOUSE,HOUSE,1870.0,TO_RENOVATE,SEMI_EQUIPPED,3.0,1.0,G,0,1,1,0,0,0,2.0,140.0,,163.0,15.0,350.0,https://www.immoweb.be/en/classified/house/for-sale/lanaye/4600/20243544,residential_sale,FOR_SALE,0
20242754,Flanders,West Flanders,Roeselare,Rumbeke,8800,Rode-Beukenstraat,335000,HOUSE,HOUSE,1976.0,,,,,C,1,1,0,0,0,0,3.0,148.0,60.0,300.0,0.0,645.0,https://www.immoweb.be/en/classified/house/for-sale/rumbeke/8800/20242754,residential_sale,FOR_SALE,0
20111352,Flanders,Antwerp,Turnhout,Geel,2440,Malosewaver,625000,HOUSE,HOUSE,1968.0,AS_NEW,,4.0,,D,0,0,0,0,0,0,6.0,219.0,,,0.0,11562.0,https://www.immoweb.be/en/classified/house/for-sale/geel/2440/20111352,residential_sale,FOR_SALE,0
20151539,Flanders,West Flanders,Roeselare,Ingelmunster,8770,Kortrijkstraat,79000,HOUSE,HOUSE,1850.0,TO_RENOVATE,NOT_INSTALLED,,,F,0,0,1,0,0,0,0.0,116.0,,,8.0,183.0,https://www.immoweb.be/en/classified/house/for-sale/ingelmunster/8770/20151539,residential_sale,FOR_SALE,0
20241435,Flanders,East Flanders,Sint-Niklaas,SINT-NIKLAAS,9100,Stanislaw Maczekpark,785000,HOUSE,HOUSE,2006.0,AS_NEW,HYPER_EQUIPPED,3.0,2.0,B,0,0,1,0,0,0,5.0,321.0,,,0.0,406.0,https://www.immoweb.be/en/classified/house/for-sale/sint-niklaas/9100/20241435,residential_sale,FOR_SALE,0
20216125,Brussels,Brussels,Brussels,Neder-over-Heembeek,1120,Rue De Lombartzyde - Lombardsijdestraat,430000,HOUSE,HOUSE,1964.0,GOOD,,4.0,,G,0,0,0,0,0,0,2.0,,,,0.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/neder-over-heembeek/1120/20216125,residential_sale,FOR_SALE,0
20229343,Brussels,Brussels,Brussels,WOLUWE-SAINT-LAMBERT,1200,,699000,HOUSE,HOUSE,1900.0,AS_NEW,HYPER_EQUIPPED,2.0,4.0,G,1,1,1,1,0,0,3.0,213.0,12.0,47.0,0.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/20229343,residential_sale,FOR_SALE,0
20242732,Flanders,East Flanders,Gent,Merelbeke,9820,Jozef Hebbelynckstraat,425000,HOUSE,HOUSE,2023.0,,,,,,0,0,0,0,0,0,3.0,213.0,,,0.0,223.0,https://www.immoweb.be/en/classified/house/for-sale/merelbeke/9820/20242732,residential_sale,FOR_SALE,0
20242730,Flanders,East Flanders,Gent,Merelbeke,9820,Jozef Hebbelynckstraat,425000,HOUSE,HOUSE,2023.0,,,,,,0,0,0,0,0,0,3.0,213.0,,,0.0,222.0,https://www.immoweb.be/en/classified/house/for-sale/merelbeke/9820/20242730,residential_sale,FOR_SALE,0
20243067,Flanders,West Flanders,Oostend,Middelkerke,8430,Oostendelaan,271000,HOUSE,HOUSE,,GOOD,,,,F,1,1,0,0,0,0,3.0,152.0,85.0,85.0,0.0,283.0,https://www.immoweb.be/en/classified/house/for-sale/middelkerke/8430/20243067,residential_sale,FOR_SALE,0
20243063,Flanders,East Flanders,Eeklo,Eeklo,9900,Brugsesteenweg,425000,HOUSE,HOUSE,1976.0,,INSTALLED,,,D,0,0,1,0,0,0,3.0,170.0,,,0.0,560.0,https://www.immoweb.be/en/classified/house/for-sale/eeklo/9900/20243063,residential_sale,FOR_SALE,0
20241514,Flanders,Antwerp,Antwerp,Edegem,2650,Pieter van Den Bemdenlaan,525000,HOUSE,HOUSE,1979.0,GOOD,INSTALLED,3.0,2.0,D,0,1,1,0,0,0,4.0,262.0,,170.0,9.0,400.0,https://www.immoweb.be/en/classified/house/for-sale/edegem/2650/20241514,residential_sale,FOR_SALE,0
20242755,Flanders,Antwerp,Antwerp,Zandvliet,2040,Berendrechts Voetpad,379000,HOUSE,HOUSE,1958.0,GOOD,INSTALLED,,1.0,D,0,1,1,0,0,0,2.0,146.0,,495.0,0.0,495.0,https://www.immoweb.be/en/classified/house/for-sale/zandvliet/2040/20242755,residential_sale,FOR_SALE,0
20042872,Wallonie,Hainaut,Soignies,Lessines,7864,Chemin Berquet,118500,HOUSE,HOUSE,,GOOD,,,1.0,E,0,0,0,0,0,0,2.0,90.0,,,0.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/lessines/7864/20042872,residential_sale,FOR_SALE,0
20233024,Brussels,Brussels,Brussels,Sint-Agatha-Berchem,1082,Kattestraat,399000,HOUSE,HOUSE,,,,2.0,,E,0,0,0,0,0,0,3.0,130.0,,,0.0,200.0,https://www.immoweb.be/en/classified/house/for-sale/sint-agatha-berchem/1082/20233024,residential_sale,FOR_SALE,0
20242753,Flanders,West Flanders,Kortrijk,Stasegem,8530,Klein Katrol,365000,HOUSE,HOUSE,1995.0,GOOD,INSTALLED,,,C,1,1,1,0,0,0,2.0,181.0,35.0,300.0,0.0,574.0,https://www.immoweb.be/en/classified/house/for-sale/stasegem/8530/20242753,residential_sale,FOR_SALE,0
20243041,Flanders,East Flanders,Gent,Eke,9810,Parkwijk,590000,HOUSE,HOUSE,1995.0,GOOD,INSTALLED,,,C,0,0,1,0,0,0,5.0,220.0,,,24.0,639.0,https://www.immoweb.be/en/classified/house/for-sale/eke/9810/20243041,residential_sale,FOR_SALE,0
20243035,Flanders,Flemish Brabant,Halle-Vilvoorde,Liedekerke,1770,,550449,HOUSE,HOUSE,,GOOD,HYPER_EQUIPPED,,,,0,0,1,0,0,0,3.0,166.0,,,0.0,1100.0,https://www.immoweb.be/en/classified/house/for-sale/liedekerke/1770/20243035,residential_sale,FOR_SALE,0
20243037,Flanders,Flemish Brabant,Halle-Vilvoorde,Grimbergen,1850,,732140,HOUSE,HOUSE,,GOOD,HYPER_EQUIPPED,,,,0,0,1,0,0,0,3.0,199.0,,,0.0,480.0,https://www.immoweb.be/en/classified/house/for-sale/grimbergen/1850/20243037,residential_sale,FOR_SALE,0
20243034,Flanders,West Flanders,Roeselare,Oostnieuwkerke,8840,,617709,HOUSE,HOUSE,,GOOD,HYPER_EQUIPPED,,,,0,0,1,0,0,0,3.0,165.0,,,0.0,2833.0,https://www.immoweb.be/en/classified/house/for-sale/oostnieuwkerke/8840/20243034,residential_sale,FOR_SALE,0
20243033,Flanders,East Flanders,Aalst,Herdersem,9310,,503261,HOUSE,HOUSE,,GOOD,HYPER_EQUIPPED,,,,0,0,1,0,0,0,3.0,175.0,,,0.0,370.0,https://www.immoweb.be/en/classified/house/for-sale/herdersem/9310/20243033,residential_sale,FOR_SALE,0
20243030,Flanders,West Flanders,Oostend,Middelkerke,8430,,696772,HOUSE,HOUSE,,GOOD,HYPER_EQUIPPED,,,,0,0,1,0,0,0,3.0,195.0,,,0.0,1132.0,https://www.immoweb.be/en/classified/house/for-sale/middelkerke/8430/20243030,residential_sale,FOR_SALE,0
20243031,Flanders,East Flanders,Aalst,Aspelare,9404,,608205,HOUSE,HOUSE,,GOOD,HYPER_EQUIPPED,,,,0,0,1,0,0,0,3.0,270.0,,,0.0,1000.0,https://www.immoweb.be/en/classified/house/for-sale/aspelare/9404/20243031,residential_sale,FOR_SALE,0
20235567,Brussels,Brussels,Brussels,Auderghem,1160,,475000,HOUSE,HOUSE,1996.0,GOOD,,3.0,,G,1,1,0,0,0,0,1.0,95.0,16.0,300.0,15.0,401.0,https://www.immoweb.be/en/classified/house/for-sale/auderghem/1160/20235567,residential_sale,FOR_SALE,0
20242740,Flanders,Antwerp,Mechelen,Hombeek,2811,Zepstraat,399000,HOUSE,HOUSE,1972.0,TO_RENOVATE,INSTALLED,,,F,0,1,1,0,0,0,3.0,240.0,,400.0,16.0,848.0,https://www.immoweb.be/en/classified/house/for-sale/hombeek/2811/20242740,residential_sale,FOR_SALE,0
20235538,Brussels,Brussels,Brussels,Woluwe-Saint-Lambert,1200,,850000,HOUSE,HOUSE,,,INSTALLED,2.0,,D,1,1,1,1,0,0,6.0,,24.0,70.0,0.0,151.0,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/20235538,residential_sale,FOR_SALE,0
20163357,Brussels,Brussels,Brussels,Anderlecht,1070,Rue Des Maraichers - Boerkozenstraat,439000,HOUSE,HOUSE,1994.0,GOOD,USA_HYPER_EQUIPPED,2.0,2.0,C,1,1,1,0,0,0,4.0,,10.0,30.0,0.0,117.0,https://www.immoweb.be/en/classified/house/for-sale/anderlecht/1070/20163357,residential_sale,FOR_SALE,0
20242723,Flanders,East Flanders,Gent,Melle,9090,,349000,HOUSE,HOUSE,1990.0,TO_BE_DONE_UP,INSTALLED,,,F,0,0,1,0,0,0,2.0,108.0,,,0.0,603.0,https://www.immoweb.be/en/classified/house/for-sale/melle/9090/20242723,residential_sale,FOR_SALE,0
20243045,Flanders,Flemish Brabant,Leuven,Veltem-Beisem,3020,Mechelsesteenweg,595000,HOUSE,HOUSE,,,,,,B,0,0,0,0,0,0,3.0,232.0,,,0.0,764.0,https://www.immoweb.be/en/classified/house/for-sale/veltem-beisem/3020/20243045,residential_sale,FOR_SALE,0
20232817,Brussels,Brussels,Brussels,Forest,1190,,985000,HOUSE,HOUSE,2011.0,AS_NEW,HYPER_EQUIPPED,2.0,3.0,A,1,1,1,0,0,0,4.0,303.0,8.0,55.0,0.0,192.0,https://www.immoweb.be/en/classified/house/for-sale/forest/1190/20232817,residential_sale,FOR_SALE,0
20243393,Flanders,West Flanders,Diksmuide,Diksmuide,8600,Reigersstraat,355000,HOUSE,HOUSE,,GOOD,,4.0,1.0,C,0,0,0,0,0,0,2.0,100.0,,,0.0,690.0,https://www.immoweb.be/en/classified/house/for-sale/diksmuide/8600/20243393,residential_sale,FOR_SALE,0
20243069,Flanders,Antwerp,Antwerp,Wijnegem,2110,Veldstraat,359000,HOUSE,HOUSE,1920.0,GOOD,,,2.0,B,1,0,0,0,0,0,2.0,163.0,23.0,,0.0,110.0,https://www.immoweb.be/en/classified/house/for-sale/wijnegem/2110/20243069,residential_sale,FOR_SALE,0
20235672,Brussels,Brussels,Brussels,WOLUWE-SAINT-PIERRE,1150,Montagne au Chaudron,995000,HOUSE,HOUSE,1999.0,,,3.0,3.0,E,1,1,0,1,0,0,5.0,280.0,20.0,150.0,0.0,350.0,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/20235672,residential_sale,FOR_SALE,0
20241483,Flanders,Flemish Brabant,Halle-Vilvoorde,Halle,1500,Ninoofsesteenweg,850000,HOUSE,HOUSE,1905.0,AS_NEW,,4.0,,C,0,0,0,0,0,0,4.0,302.0,,,0.0,11172.0,https://www.immoweb.be/en/classified/house/for-sale/halle/1500/20241483,residential_sale,FOR_SALE,0
20229290,Brussels,Brussels,Brussels,BERCHEM-SAINTE-AGATHE,1082,Chaussée de Gand,615000,HOUSE,HOUSE,,,INSTALLED,2.0,3.0,D,0,0,1,0,0,0,6.0,285.0,,,0.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/berchem-sainte-agathe/1082/20229290,residential_sale,FOR_SALE,0
20243038,Flanders,Flemish Brabant,Halle-Vilvoorde,Meise,1860,,887933,HOUSE,HOUSE,,GOOD,HYPER_EQUIPPED,,,,0,0,1,0,0,0,4.0,214.0,,,0.0,820.0,https://www.immoweb.be/en/classified/house/for-sale/meise/1860/20243038,residential_sale,FOR_SALE,0
20243408,Flanders,Flemish Brabant,Leuven,Leuven,3001,Huttelaan,560000,HOUSE,HOUSE,1968.0,GOOD,HYPER_EQUIPPED,4.0,3.0,C,0,1,1,0,0,0,2.0,127.0,,518.0,18.0,645.0,https://www.immoweb.be/en/classified/house/for-sale/leuven/3001/20243408,residential_sale,FOR_SALE,0
20243406,Flanders,Flemish Brabant,Halle-Vilvoorde,Dilbeek,1702,Tengaerdestraat,489000,HOUSE,HOUSE,2017.0,AS_NEW,HYPER_EQUIPPED,3.0,,B,1,0,1,0,0,0,3.0,128.0,22.0,,0.0,217.0,https://www.immoweb.be/en/classified/house/for-sale/dilbeek/1702/20243406,residential_sale,FOR_SALE,0
20241357,Brussels,Brussels,Brussels,Anderlecht,1070,Avenue d'itterbeek,499000,HOUSE,HOUSE,1956.0,GOOD,NOT_INSTALLED,3.0,3.0,G,1,1,1,0,0,0,5.0,234.0,13.0,234.0,12.0,338.0,https://www.immoweb.be/en/classified/house/for-sale/anderlecht/1070/20241357,residential_sale,FOR_SALE,0
20242868,Flanders,West Flanders,Kortrijk,Harelbeke,8530,Violettenstraat,468678,HOUSE,HOUSE,2024.0,,,,,,0,0,0,0,0,0,3.0,,,,0.0,550.0,https://www.immoweb.be/en/classified/house/for-sale/harelbeke/8530/20242868,residential_sale,FOR_SALE,0
20243860,Flanders,West Flanders,Brugge,Blankenberge,8370,,325000,HOUSE,HOUSE,1964.0,GOOD,,,,E,0,0,0,0,0,0,2.0,109.0,,,0.0,46.0,https://www.immoweb.be/en/classified/house/for-sale/blankenberge/8370/20243860,residential_sale,FOR_SALE,0
20243853,Flanders,Flemish Brabant,Halle-Vilvoorde,Machelen,1831,,579000,HOUSE,HOUSE,2009.0,AS_NEW,HYPER_EQUIPPED,2.0,,B,1,1,1,0,0,1,5.0,240.0,30.0,60.0,8.0,200.0,https://www.immoweb.be/en/classified/house/for-sale/machelen/1831/20243853,residential_sale,FOR_SALE,0
20243341,Wallonie,Hainaut,Tournai,ORROIR,7750,Rue des Résistants,325000,HOUSE,HOUSE,2024.0,GOOD,INSTALLED,3.0,,,0,0,1,0,0,0,3.0,157.0,,,0.0,660.0,https://www.immoweb.be/en/classified/house/for-sale/orroir/7750/20243341,residential_sale,FOR_SALE,0
20242729,Flanders,East Flanders,Gent,Merelbeke,9820,Jozef Hebbelynckstraat,435000,HOUSE,HOUSE,,,,,,,0,0,0,0,0,0,3.0,213.0,,,0.0,280.0,https://www.immoweb.be/en/classified/house/for-sale/merelbeke/9820/20242729,residential_sale,FOR_SALE,0
20243840,Flanders,West Flanders,Brugge,Sint-Michiels,8200,Barrièrestraat,449000,HOUSE,HOUSE,,GOOD,HYPER_EQUIPPED,,,,0,0,1,0,0,0,3.0,147.0,,,0.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/sint-michiels/8200/20243840,residential_sale,FOR_SALE,0
20112029,Flanders,West Flanders,Kortrijk,Kuurne,8520,Koning Boudewijnstraat,195000,HOUSE,HOUSE,,,,,,F,0,0,0,0,0,0,3.0,145.0,,,0.0,318.0,https://www.immoweb.be/en/classified/house/for-sale/kuurne/8520/20112029,residential_sale,FOR_SALE,0
20242884,Flanders,West Flanders,Brugge,Veldegem,8210,Torhoutsesteenweg,354000,HOUSE,HOUSE,2024.0,GOOD,,,,A,0,0,0,0,0,0,3.0,,,,0.0,483.0,https://www.immoweb.be/en/classified/house/for-sale/veldegem/8210/20242884,residential_sale,FOR_SALE,0
20229489,Brussels,Brussels,Brussels,Schaerbeek,1030,,459000,HOUSE,HOUSE,,,INSTALLED,2.0,,G,0,0,1,0,0,0,6.0,270.0,,,0.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/20229489,residential_sale,FOR_SALE,0
20243396,Flanders,Flemish Brabant,Halle-Vilvoorde,MERCHTEM,1785,Sint-Huybrechtstraat,569000,HOUSE,HOUSE,1989.0,GOOD,INSTALLED,4.0,2.0,D,0,0,1,0,0,0,4.0,160.0,,,0.0,577.0,https://www.immoweb.be/en/classified/house/for-sale/merchtem/1785/20243396,residential_sale,FOR_SALE,0
20243575,Flanders,West Flanders,Brugge,Blankenberge,8370,Ruiterstraat,308000,HOUSE,HOUSE,,AS_NEW,,2.0,3.0,D,1,1,0,0,0,0,2.0,145.0,20.0,191.0,5.0,191.0,https://www.immoweb.be/en/classified/house/for-sale/blankenberge/8370/20243575,residential_sale,FOR_SALE,0
20243862,Flanders,East Flanders,Oudenaarde,Brakel,9660,Meerbeekstraat,258000,HOUSE,HOUSE,1958.0,TO_RENOVATE,,,4.0,E,0,0,0,0,0,0,3.0,185.0,,,5.0,295.0,https://www.immoweb.be/en/classified/house/for-sale/brakel/9660/20243862,residential_sale,FOR_SALE,0
20243569,Flanders,East Flanders,Gent,Oostakker,9041,Edmond Helderweirdtstraat,499000,HOUSE,HOUSE,2001.0,AS_NEW,,3.0,,B,0,0,0,0,0,0,3.0,159.0,,,14.0,423.0,https://www.immoweb.be/en/classified/house/for-sale/oostakker/9041/20243569,residential_sale,FOR_SALE,0
20243032,Flanders,West Flanders,Oostend,Middelkerke,8430,,734631,HOUSE,HOUSE,,GOOD,HYPER_EQUIPPED,,,,0,0,1,0,0,0,3.0,206.0,,,0.0,844.0,https://www.immoweb.be/en/classified/house/for-sale/middelkerke/8430/20243032,residential_sale,FOR_SALE,0
20243829,Flanders,East Flanders,Sint-Niklaas,Haasdonk,9120,Zandstraat,830000,HOUSE,HOUSE,2014.0,AS_NEW,,,3.0,B,0,0,0,0,1,0,3.0,269.0,,,0.0,800.0,https://www.immoweb.be/en/classified/house/for-sale/haasdonk/9120/20243829,residential_sale,FOR_SALE,0
20239135,Flanders,West Flanders,Roeselare,Ledegem,8880,Rollegemstraat,169000,HOUSE,HOUSE,1899.0,TO_RENOVATE,,2.0,2.0,F,0,1,0,0,0,0,0.0,152.0,,124.0,6.0,340.0,https://www.immoweb.be/en/classified/house/for-sale/ledegem/8880/20239135,residential_sale,FOR_SALE,0
20242743,Flanders,Antwerp,Mechelen,Mechelen,2800,Zepstraat,399000,HOUSE,HOUSE,1972.0,TO_RENOVATE,INSTALLED,,,F,0,1,1,0,0,0,3.0,240.0,,400.0,16.0,848.0,https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/20242743,residential_sale,FOR_SALE,0
20243851,Flanders,West Flanders,Oostend,Lombardsijde,8434,Lombardsijdelaan,299000,HOUSE,HOUSE,2015.0,GOOD,,,,C,0,0,0,0,0,1,3.0,84.0,,,0.0,225.0,https://www.immoweb.be/en/classified/house/for-sale/lombardsijde/8434/20243851,residential_sale,FOR_SALE,0
20196660,Brussels,Brussels,Brussels,Schaerbeek,1030,,399000,HOUSE,HOUSE,,GOOD,HYPER_EQUIPPED,2.0,3.0,E,0,0,1,0,0,0,4.0,205.0,,,5.0,205.0,https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/20196660,residential_sale,FOR_SALE,0
20243831,Flanders,East Flanders,Sint-Niklaas,Belsele,9111,Stationswegel,415000,HOUSE,HOUSE,1965.0,GOOD,,,,D,0,0,0,0,0,0,4.0,216.0,,,0.0,1035.0,https://www.immoweb.be/en/classified/house/for-sale/belsele/9111/20243831,residential_sale,FOR_SALE,0
20241480,Wallonie,Walloon Brabant,Nivelles,CHAUMONT-GISTOUX,1325,,599000,HOUSE,HOUSE,2024.0,,,4.0,,,0,0,0,0,0,0,4.0,210.0,,,0.0,1100.0,https://www.immoweb.be/en/classified/house/for-sale/chaumont-gistoux/1325/20241480,residential_sale,FOR_SALE,0
20239139,Flanders,West Flanders,Roeselare,Moorslede,8890,Dadizeelsestraat,645000,HOUSE,HOUSE,1976.0,AS_NEW,,3.0,3.0,C,0,0,0,0,1,0,5.0,404.0,,,0.0,1577.0,https://www.immoweb.be/en/classified/house/for-sale/moorslede/8890/20239139,residential_sale,FOR_SALE,0
20243043,Flanders,Flemish Brabant,Leuven,Everberg,3078,Hazenstraat,715000,HOUSE,HOUSE,1986.0,,,,,B,0,0,0,0,0,0,4.0,177.0,,,0.0,800.0,https://www.immoweb.be/en/classified/house/for-sale/everberg/3078/20243043,residential_sale,FOR_SALE,0
20235171,Brussels,Brussels,Brussels,Uccle,1180,,995000,HOUSE,HOUSE,1933.0,GOOD,INSTALLED,2.0,2.0,G,1,1,1,0,0,0,6.0,268.0,100.0,234.0,12.0,661.0,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/20235171,residential_sale,FOR_SALE,0
20209286,Brussels,Brussels,Brussels,Schaerbeek,1030,,595000,HOUSE,HOUSE,1918.0,AS_NEW,HYPER_EQUIPPED,2.0,3.0,G,1,1,1,0,0,0,5.0,190.0,30.0,1.0,0.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/20209286,residential_sale,FOR_SALE,0
20240763,Flanders,East Flanders,Eeklo,Eeklo,9900,Zandstraat,299000,HOUSE,HOUSE,1963.0,GOOD,INSTALLED,3.0,,D,1,1,1,0,0,0,4.0,174.0,8.0,75.0,9.0,240.0,https://www.immoweb.be/en/classified/house/for-sale/eeklo/9900/20240763,residential_sale,FOR_SALE,0
20240767,Flanders,Flemish Brabant,Halle-Vilvoorde,Zellik,1731,Leeuwerikenlaan,499000,HOUSE,HOUSE,1967.0,,HYPER_EQUIPPED,3.0,,C,1,1,1,0,0,0,3.0,170.0,3.0,160.0,9.0,314.0,https://www.immoweb.be/en/classified/house/for-sale/zellik/1731/20240767,residential_sale,FOR_SALE,0
20240759,Wallonie,Hainaut,Tournai,Tournai,7500,,209000,HOUSE,HOUSE,1950.0,AS_NEW,INSTALLED,2.0,,C,0,0,1,0,0,0,2.0,196.0,,,0.0,114.0,https://www.immoweb.be/en/classified/house/for-sale/tournai/7500/20240759,residential_sale,FOR_SALE,0
20235554,Brussels,Brussels,Brussels,Uccle,1180,,495000,HOUSE,HOUSE,1950.0,,INSTALLED,2.0,3.0,G,0,1,1,0,0,0,3.0,253.0,,20.0,0.0,115.0,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/20235554,residential_sale,FOR_SALE,0
20240741,Flanders,Flemish Brabant,Halle-Vilvoorde,Steenokkerzeel,1820,Wilgenlaan,639000,HOUSE,HOUSE,1977.0,GOOD,INSTALLED,4.0,2.0,D,0,0,1,0,0,1,3.0,170.0,,,0.0,907.0,https://www.immoweb.be/en/classified/house/for-sale/steenokkerzeel/1820/20240741,residential_sale,FOR_SALE,0
20240743,Flanders,Antwerp,Turnhout,Beerse,2340,Berenlaan,675000,HOUSE,HOUSE,1979.0,AS_NEW,INSTALLED,4.0,1.0,C,0,1,1,0,0,0,5.0,336.0,,1200.0,31.0,1500.0,https://www.immoweb.be/en/classified/house/for-sale/beerse/2340/20240743,residential_sale,FOR_SALE,0
20240733,Flanders,East Flanders,Aalst,Ninove,9400,Hemelrijk,349000,HOUSE,HOUSE,1963.0,,INSTALLED,3.0,1.0,D,0,0,1,0,0,0,3.0,200.0,,,0.0,1312.0,https://www.immoweb.be/en/classified/house/for-sale/ninove/9400/20240733,residential_sale,FOR_SALE,0
20239138,Flanders,West Flanders,Roeselare,Moorslede,8890,Dadizeelsestraat,645000,HOUSE,HOUSE,1976.0,AS_NEW,,3.0,3.0,C,0,0,0,0,1,0,5.0,404.0,,,0.0,1577.0,https://www.immoweb.be/en/classified/house/for-sale/moorslede/8890/20239138,residential_sale,FOR_SALE,0
20241267,Wallonie,Luxembourg,Arlon,Attert,6717,Voie de la Liberté,495000,HOUSE,HOUSE,,,INSTALLED,,,B,0,0,1,0,0,0,4.0,275.0,,,0.0,538.0,https://www.immoweb.be/en/classified/house/for-sale/attert/6717/20241267,residential_sale,FOR_SALE,0
20239112,Flanders,Limburg,Hasselt,LEOPOLDSBURG,3970,,249000,HOUSE,HOUSE,1946.0,TO_RENOVATE,SEMI_EQUIPPED,3.0,,E,0,0,1,0,0,0,4.0,144.0,,,0.0,990.0,https://www.immoweb.be/en/classified/house/for-sale/leopoldsburg/3970/20239112,residential_sale,FOR_SALE,0
20241843,Brussels,Brussels,Brussels,Bruxelles  2,1020,Avenue Albert Brachet 9,450000,HOUSE,HOUSE,1939.0,,INSTALLED,2.0,3.0,,0,1,1,0,0,0,5.0,210.0,,30.0,0.0,139.0,https://www.immoweb.be/en/classified/house/for-sale/bruxelles-2/1020/20241843,residential_sale,FOR_SALE,0
20239111,Flanders,Limburg,Hasselt,LEOPOLDSBURG,3970,,325000,HOUSE,HOUSE,1918.0,TO_RENOVATE,SEMI_EQUIPPED,4.0,,F,0,0,1,0,0,0,4.0,191.0,,,0.0,3159.0,https://www.immoweb.be/en/classified/house/for-sale/leopoldsburg/3970/20239111,residential_sale,FOR_SALE,0
20209237,Brussels,Brussels,Brussels,Ixelles,1050,,595000,HOUSE,HOUSE,,GOOD,,,2.0,G,0,0,0,0,0,0,0.0,162.0,,,0.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/ixelles/1050/20209237,residential_sale,FOR_SALE,0
20200842,Brussels,Brussels,Brussels,Woluwe-Saint-Pierre,1150,,895000,HOUSE,HOUSE,1927.0,AS_NEW,HYPER_EQUIPPED,2.0,3.0,E,1,1,1,0,0,0,5.0,346.0,25.0,120.0,0.0,230.0,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/20200842,residential_sale,FOR_SALE,0
20241334,Brussels,Brussels,Brussels,Anderlecht,1070,Rue de la Vigne,419000,HOUSE,HOUSE,1934.0,TO_RENOVATE,INSTALLED,2.0,3.0,G,1,1,1,1,0,0,3.0,180.0,12.0,156.0,5.0,236.0,https://www.immoweb.be/en/classified/house/for-sale/anderlecht/1070/20241334,residential_sale,FOR_SALE,0
20193110,Brussels,Brussels,Brussels,Ixelles,1050,Rue Paul Lauters,955000,HOUSE,HOUSE,1885.0,TO_RENOVATE,,2.0,3.0,G,0,1,0,1,0,0,5.0,395.0,,100.0,0.0,320.0,https://www.immoweb.be/en/classified/house/for-sale/ixelles/1050/20193110,residential_sale,FOR_SALE,0
20240740,Flanders,Antwerp,Turnhout,Beerse,2340,,699000,HOUSE,HOUSE,2022.0,,INSTALLED,3.0,2.0,,0,0,1,0,0,0,4.0,365.0,,,19.0,2004.0,https://www.immoweb.be/en/classified/house/for-sale/beerse/2340/20240740,residential_sale,FOR_SALE,0
20240744,Flanders,Antwerp,Turnhout,Rijkevorsel,2310,Vlimmersebaan,399000,HOUSE,HOUSE,1987.0,GOOD,INSTALLED,4.0,1.0,F,0,0,1,0,0,0,3.0,168.0,,,0.0,1443.0,https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/20240744,residential_sale,FOR_SALE,0
20240745,Flanders,West Flanders,Brugge,Zedelgem,8211,Brugse Heirweg,299000,HOUSE,HOUSE,1934.0,GOOD,INSTALLED,4.0,1.0,F,0,0,1,0,0,0,3.0,188.0,,,0.0,533.0,https://www.immoweb.be/en/classified/house/for-sale/zedelgem/8211/20240745,residential_sale,FOR_SALE,0
20240737,Flanders,Antwerp,Turnhout,Rijkevorsel,2310,Prinsenpad,329000,HOUSE,HOUSE,1954.0,GOOD,INSTALLED,4.0,2.0,F,0,0,1,0,0,0,5.0,193.0,,,12.0,925.0,https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/20240737,residential_sale,FOR_SALE,0
