Property ID,Locality,PostalCode,Price,PropertyType,PropertySubtype,TypeSale,BedroomCount,LivingArea,Kitchen,Furnished,Open_fire,Terrace_Area,Garden_Area,FacadeCount,SwimmingPool,StateBuilding,LifeAnnuitySale,RoomCount,ToiletCount,BathroomCount,ShowerCount,ScrapedURL
20162722,Etterbeek,1040,550000.0,HOUSE,HOUSE,FOR_SALE,4,315.0,0,0,0,25.0,,2.0,0,,0,,,2.0,,https://www.immoweb.be/en/classified/house/for-sale/etterbeek/1040/20162722
20162707,Woluwe-Saint-Pierre,1150,675000.0,APARTMENT,GROUND_FLOOR,FOR_SALE,3,145.0,0,0,0,,245.0,3.0,0,GOOD,0,7.0,2.0,1.0,,https://www.immoweb.be/en/classified/ground-floor/for-sale/woluwe-saint-pierre/1150/20162707
20162696,Watermael-Boitsfort,1170,345000.0,APARTMENT,APARTMENT,FOR_SALE,1,68.0,1,0,0,25.0,,2.0,0,GOOD,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/watermael-boitsfort/1170/20162696
20162604,Uccle,1180,625000.0,HOUSE,HOUSE,FOR_SALE,0,260.0,0,0,0,,,4.0,0,TO_RENOVATE,0,1.0,0.0,0.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/20162604
20162591,Anderlecht,1070,199000.0,APARTMENT,APARTMENT,FOR_SALE,1,63.0,1,0,0,4.0,,2.0,0,GOOD,0,,1.0,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20162591
20162587,NEDER-OVER-HEEMBEEK (BRU.),1120,299000.0,APARTMENT,APARTMENT,FOR_SALE,2,90.0,1,0,0,8.0,,2.0,0,GOOD,0,,1.0,0.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/neder-over-heembeek-bru/1120/20162587
20162583,SINT-JOOST-TEN-NODE,1210,105000.0,APARTMENT,FLAT_STUDIO,FOR_SALE,0,30.0,1,0,0,,,2.0,0,GOOD,0,,0.0,0.0,0.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/sint-joost-ten-node/1210/20162583
20162562,Bruxelles,1050,560000.0,APARTMENT,APARTMENT,FOR_SALE,3,180.0,1,0,0,9.0,,2.0,0,GOOD,0,,2.0,1.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1050/20162562
20162560,Woluwe-Saint-Pierre,1150,850000.0,APARTMENT,APARTMENT,FOR_SALE,1,95.0,1,0,0,50.0,1000.0,2.0,0,AS_NEW,0,,2.0,1.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20162560
11367720,Woluwe-Saint-Lambert,1200,475000.0,APARTMENT,PENTHOUSE,FOR_SALE,2,95.0,1,0,0,20.0,,,0,AS_NEW,0,7.0,2.0,1.0,1.0,https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-lambert/1200/11367720
20162492,Bruxelles,1020,465000.0,APARTMENT,APARTMENT,FOR_SALE,6,220.0,1,0,0,,,2.0,0,AS_NEW,0,10.0,3.0,2.0,2.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1020/20162492
20162488,Bruxelles,1020,260000.0,APARTMENT,DUPLEX,FOR_SALE,2,115.0,1,0,0,,,,0,GOOD,0,,1.0,1.0,,https://www.immoweb.be/en/classified/duplex/for-sale/bruxelles/1020/20162488
20162408,Schaerbeek,1030,350000.0,APARTMENT,GROUND_FLOOR,FOR_SALE,3,139.0,0,0,0,,8.0,2.0,0,GOOD,0,,2.0,2.0,0.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/schaerbeek/1030/20162408
20162381,Anderlecht,1070,325000.0,APARTMENT,DUPLEX,FOR_SALE,3,135.0,1,0,0,,,2.0,0,GOOD,0,,,2.0,,https://www.immoweb.be/en/classified/duplex/for-sale/anderlecht/1070/20162381
20162380,Jette,1090,349000.0,APARTMENT,APARTMENT,FOR_SALE,2,104.0,1,0,0,25.0,59.0,2.0,0,AS_NEW,0,,1.0,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/20162380
20235876,Scherpenheuvel,3270,296000.0,APARTMENT,APARTMENT,FOR_SALE,2,91.0,1,0,0,15.0,,,0,GOOD,0,10.0,1.0,1.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/scherpenheuvel/3270/20235876
20235875,Scherpenheuvel,3270,284000.0,APARTMENT,APARTMENT,FOR_SALE,2,85.0,1,0,0,14.0,,,0,GOOD,0,10.0,0.0,1.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/scherpenheuvel/3270/20235875
20235874,Scherpenheuvel,3270,312000.0,APARTMENT,APARTMENT,FOR_SALE,2,93.0,1,0,0,19.0,,,0,GOOD,0,10.0,1.0,1.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/scherpenheuvel/3270/20235874
20235868,Aspelare,9404,435000.0,HOUSE,FARMHOUSE,FOR_SALE,3,197.0,1,0,0,,,3.0,0,AS_NEW,0,,2.0,1.0,,https://www.immoweb.be/en/classified/farmhouse/for-sale/aspelare/9404/20235868
20235870,Aspelare,9404,435000.0,HOUSE,FARMHOUSE,FOR_SALE,3,197.0,1,0,0,,,3.0,0,AS_NEW,0,,2.0,1.0,,https://www.immoweb.be/en/classified/farmhouse/for-sale/aspelare/9404/20235870
20235869,Aspelare,9404,435000.0,HOUSE,FARMHOUSE,FOR_SALE,3,197.0,1,0,0,,,3.0,0,AS_NEW,0,,2.0,1.0,,https://www.immoweb.be/en/classified/farmhouse/for-sale/aspelare/9404/20235869
20033258,AARTSELAAR,2630,225000.0,APARTMENT,APARTMENT,FOR_SALE,2,85.0,1,0,0,10.0,,3.0,0,JUST_RENOVATED,0,,1.0,1.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/aartselaar/2630/20033258
20195756,WILRIJK,2610,375000.0,HOUSE,HOUSE,FOR_SALE,2,121.0,1,0,1,20.0,20.0,2.0,0,JUST_RENOVATED,0,,2.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/wilrijk/2610/20195756
20033257,AARTSELAAR,2630,245000.0,APARTMENT,APARTMENT,FOR_SALE,2,91.0,1,0,0,20.0,20.0,3.0,0,JUST_RENOVATED,0,,1.0,1.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/aartselaar/2630/20033257
11491584,LINT,2547,499000.0,HOUSE,HOUSE,FOR_SALE,3,162.0,1,0,0,,380.0,4.0,0,,0,,1.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/lint/2547/11491584
20084271,ANTWERPEN,2020,189000.0,APARTMENT,APARTMENT,FOR_SALE,2,87.0,1,0,0,3.0,,2.0,0,GOOD,0,,1.0,1.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2020/20084271
20216098,AARTSELAAR,2630,349500.0,HOUSE,HOUSE,FOR_SALE,3,155.0,1,0,0,18.0,62.0,2.0,0,GOOD,0,,1.0,2.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/aartselaar/2630/20216098
11389831,WILRIJK,2610,219000.0,APARTMENT,APARTMENT,FOR_SALE,2,101.0,1,0,0,80.0,,2.0,0,GOOD,0,,1.0,1.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/wilrijk/2610/11389831
20015682,KONTICH,2550,215000.0,HOUSE,HOUSE,FOR_SALE,2,140.0,1,0,0,,130.0,2.0,0,TO_RENOVATE,0,,1.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/kontich/2550/20015682
20157136,EDEGEM,2650,479000.0,HOUSE,HOUSE,FOR_SALE,4,176.0,1,0,0,,42.0,2.0,0,JUST_RENOVATED,0,,2.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/edegem/2650/20157136
20202559,EDEGEM,2650,549000.0,HOUSE,HOUSE,FOR_SALE,3,200.0,1,0,1,12.0,,2.0,0,,0,,3.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/edegem/2650/20202559
20235864,Hoegaarden,3320,275000.0,APARTMENT,APARTMENT,FOR_SALE,3,110.0,0,0,0,7.0,,,0,GOOD,0,10.0,2.0,1.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/hoegaarden/3320/20235864
20235833,Linkeroever (Antwerpen),2050,385000.0,HOUSE,HOUSE,FOR_SALE,5,140.0,1,0,0,,108.0,2.0,0,,0,,,1.0,,https://www.immoweb.be/en/classified/house/for-sale/linkeroever%20%28antwerpen%29/2050/20235833
20137005,Ixelles,1050,165000.0,APARTMENT,FLAT_STUDIO,FOR_SALE,0,35.0,1,0,0,,,2.0,0,GOOD,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/ixelles/1050/20137005
20136930,Woluwe-Saint-Lambert,1200,700000.0,APARTMENT,PENTHOUSE,FOR_SALE,3,140.0,1,0,0,70.0,,4.0,0,AS_NEW,0,,2.0,1.0,1.0,https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-lambert/1200/20136930
20136766,Saint-Gilles,1060,899000.0,APARTMENT,PENTHOUSE,FOR_SALE,4,200.0,1,0,0,,,2.0,0,AS_NEW,0,,2.0,2.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/saint-gilles/1060/20136766
20068393,Bruxelles,1120,285000.0,APARTMENT,APARTMENT,FOR_SALE,3,100.0,1,0,0,3.0,,2.0,0,TO_BE_DONE_UP,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1120/20068393
20136642,Uccle,1180,215000.0,APARTMENT,APARTMENT,FOR_SALE,0,55.0,1,0,0,,,1.0,0,,0,,1.0,,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20136642
20079827,Brussel,1000,329500.0,APARTMENT,APARTMENT,FOR_SALE,2,101.0,1,0,0,20.0,1.0,2.0,0,,0,,,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20079827
11377962,IXELLES,1050,599000.0,APARTMENT,APARTMENT,FOR_SALE,4,255.0,1,0,1,,,2.0,0,TO_RENOVATE,0,,2.0,2.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/11377962
20136640,Ixelles,1050,840000.0,APARTMENT,APARTMENT,FOR_SALE,2,112.0,1,0,0,26.0,,2.0,0,JUST_RENOVATED,0,,2.0,2.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20136640
20136633,Schaerbeek,1030,405000.0,APARTMENT,APARTMENT,FOR_SALE,2,,1,0,1,6.0,,2.0,0,GOOD,0,7.0,1.0,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20136633
20136532,Molenbeek-Saint-Jean,1080,345000.0,APARTMENT,PENTHOUSE,FOR_SALE,3,136.0,1,0,1,30.0,,3.0,0,GOOD,0,,1.0,1.0,,https://www.immoweb.be/en/classified/penthouse/for-sale/molenbeek-saint-jean/1080/20136532
11480108,Sint-Gillis,1060,685000.0,HOUSE,APARTMENT_BLOCK,FOR_SALE,5,290.0,1,0,0,,,2.0,0,GOOD,0,,4.0,4.0,4.0,https://www.immoweb.be/en/classified/apartment-block/for-sale/sint-gillis/1060/11480108
20136120,Woluwe-Saint-Lambert,1200,545000.0,APARTMENT,APARTMENT,FOR_SALE,3,144.0,1,0,0,4.0,,2.0,0,GOOD,0,,2.0,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20136120
20136082,Jette,1090,495000.0,HOUSE,HOUSE,FOR_SALE,2,200.0,0,0,0,,,5.0,0,GOOD,0,2.0,0.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/jette/1090/20136082
20136058,Anderlecht,1070,239000.0,APARTMENT,APARTMENT,FOR_SALE,2,84.0,1,0,0,,,2.0,0,GOOD,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20136058
20136039,Etterbeek,1040,730000.0,HOUSE,HOUSE,FOR_SALE,6,280.0,1,0,0,10.0,12.0,2.0,0,GOOD,0,,4.0,4.0,4.0,https://www.immoweb.be/en/classified/house/for-sale/etterbeek/1040/20136039
20135951,Ixelles,1050,895000.0,APARTMENT,PENTHOUSE,FOR_SALE,3,178.0,1,0,0,18.0,,2.0,0,JUST_RENOVATED,0,,2.0,2.0,2.0,https://www.immoweb.be/en/classified/penthouse/for-sale/ixelles/1050/20135951
20135881,Molenbeek-Saint-Jean,1080,199000.0,APARTMENT,APARTMENT,FOR_SALE,2,87.0,1,0,0,15.0,,2.0,0,,0,,,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20135881
20135869,SCHAERBEEK,1030,195000.0,APARTMENT,APARTMENT,FOR_SALE,2,57.0,1,0,0,,,2.0,0,GOOD,0,,1.0,1.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20135869
20135864,Woluwe-Saint-Lambert,1200,380000.0,APARTMENT,APARTMENT,FOR_SALE,2,98.0,1,0,0,9.0,,2.0,0,GOOD,0,6.0,1.0,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20135864
20135799,Bruxelles,1000,395000.0,APARTMENT,APARTMENT,FOR_SALE,2,114.0,1,0,0,4.0,,2.0,0,GOOD,0,,2.0,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20135799
20135795,Bruxelles,1000,569000.0,HOUSE,HOUSE,FOR_SALE,4,207.0,0,0,0,23.0,,2.0,0,GOOD,0,,2.0,2.0,,https://www.immoweb.be/en/classified/house/for-sale/bruxelles/1000/20135795
20135794,Etterbeek,1040,569000.0,HOUSE,HOUSE,FOR_SALE,4,207.0,0,0,0,23.0,,2.0,0,GOOD,0,,2.0,2.0,,https://www.immoweb.be/en/classified/house/for-sale/etterbeek/1040/20135794
20135789,Woluwe-Saint-Lambert,1200,850000.0,HOUSE,HOUSE,FOR_SALE,4,235.0,1,0,0,15.0,240.0,3.0,0,TO_BE_DONE_UP,0,,3.0,2.0,1.0,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/20135789
20135786,Woluwe-Saint-Lambert,1200,750000.0,HOUSE,HOUSE,FOR_SALE,4,190.0,1,0,0,30.0,,2.0,0,AS_NEW,0,,2.0,1.0,1.0,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/20135786
20135763,Uccle,1180,285000.0,APARTMENT,APARTMENT,FOR_SALE,2,90.0,1,0,0,10.0,,2.0,0,GOOD,0,,1.0,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20135763
20233895,Deinze,9800,378001.0,HOUSE,HOUSE,FOR_SALE,3,156.0,1,0,0,,,3.0,0,AS_NEW,0,,2.0,1.0,,https://www.immoweb.be/en/classified/house/for-sale/deinze/9800/20233895
20233896,Deinze,9800,351000.0,HOUSE,HOUSE,FOR_SALE,3,138.0,1,0,0,,,3.0,0,AS_NEW,0,,2.0,1.0,,https://www.immoweb.be/en/classified/house/for-sale/deinze/9800/20233896
20233893,Deinze,9800,349002.0,HOUSE,HOUSE,FOR_SALE,3,169.0,1,0,0,,,2.0,0,AS_NEW,0,,2.0,1.0,,https://www.immoweb.be/en/classified/house/for-sale/deinze/9800/20233893
20233938,Deinze,9800,349001.0,HOUSE,HOUSE,FOR_SALE,3,165.0,1,0,0,,,2.0,0,AS_NEW,0,,2.0,1.0,,https://www.immoweb.be/en/classified/house/for-sale/deinze/9800/20233938
20233890,Deinze,9800,337000.0,HOUSE,HOUSE,FOR_SALE,3,138.0,1,0,0,,,3.0,0,AS_NEW,0,,2.0,1.0,,https://www.immoweb.be/en/classified/house/for-sale/deinze/9800/20233890
20233882,Waterloo,1410,395000.0,HOUSE,HOUSE,FOR_SALE,3,101.0,1,0,0,10.0,100.0,3.0,0,GOOD,0,,2.0,1.0,1.0,https://www.immoweb.be/en/classified/house/for-sale/waterloo/1410/20233882
20233877,Wemmel,1780,395000.0,HOUSE,TOWN_HOUSE,FOR_SALE,3,125.0,1,0,0,25.0,,2.0,0,GOOD,0,,2.0,1.0,,https://www.immoweb.be/en/classified/town-house/for-sale/wemmel/1780/20233877
20136581,BERCHEM-SAINTE-AGATHE,1082,160000.0,APARTMENT,APARTMENT,FOR_SALE,1,45.0,1,0,0,,,3.0,0,,0,1.0,0.0,1.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/berchem-sainte-agathe/1082/20136581
20233872,Waterland-Oudeman,9988,215000.0,HOUSE,HOUSE,FOR_SALE,2,149.0,1,0,0,,,,0,TO_RENOVATE,0,12.0,0.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/waterland-oudeman/9988/20233872
20184368,Braine-l'Alleud,1420,695000.0,HOUSE,HOUSE,FOR_SALE,4,240.0,1,0,0,23.0,150.0,3.0,0,AS_NEW,0,,3.0,3.0,2.0,https://www.immoweb.be/en/classified/house/for-sale/braine-l%27alleud/1420/20184368
20136582,BERCHEM-SAINTE-AGATHE,1082,176000.0,APARTMENT,APARTMENT,FOR_SALE,2,67.0,1,0,0,,,3.0,0,TO_RENOVATE,0,2.0,1.0,1.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/berchem-sainte-agathe/1082/20136582
20233866,Virton Ruette,6760,265000.0,HOUSE,HOUSE,FOR_SALE,5,164.0,1,0,0,,180.0,4.0,0,TO_BE_DONE_UP,0,,1.0,1.0,,https://www.immoweb.be/en/classified/house/for-sale/virton%20ruette/6760/20233866
20233865,Rebecq,1430,229500.0,APARTMENT,APARTMENT,FOR_SALE,2,90.0,1,0,0,18.0,,2.0,0,AS_NEW,0,7.0,1.0,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/rebecq/1430/20233865
20233862,WATERMAEL-BOITSFORT,1170,350000.0,APARTMENT,APARTMENT,FOR_SALE,1,60.0,1,0,0,2.0,,2.0,0,TO_BE_DONE_UP,0,,1.0,1.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/watermael-boitsfort/1170/20233862
20233860,Bruxelles,1000,1347000.0,APARTMENT,APARTMENT,FOR_SALE,3,225.0,1,0,0,14.0,,4.0,0,AS_NEW,0,,3.0,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20233860
20136586,BERCHEM-SAINTE-AGATHE,1082,220000.0,APARTMENT,APARTMENT,FOR_SALE,2,67.0,1,0,0,,,3.0,0,,0,2.0,1.0,1.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/berchem-sainte-agathe/1082/20136586
20233857,Leuven,3001,430000.0,APARTMENT,APARTMENT,FOR_SALE,2,87.0,0,0,0,12.0,,,0,AS_NEW,0,1.0,1.0,1.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/leuven/3001/20233857
20233856,Wellin,6920,269000.0,HOUSE,HOUSE,FOR_SALE,3,150.0,1,0,0,1.0,1.0,3.0,0,,0,,2.0,1.0,,https://www.immoweb.be/en/classified/house/for-sale/wellin/6920/20233856
20233850,Antwerpen Berchem,2600,169000.0,APARTMENT,FLAT_STUDIO,FOR_SALE,1,41.0,1,1,0,8.0,,2.0,0,GOOD,0,,,1.0,,https://www.immoweb.be/en/classified/flat-studio/for-sale/antwerpen%20berchem/2600/20233850
20233847,ATH,7800,280000.0,APARTMENT,APARTMENT,FOR_SALE,2,219.0,1,0,0,,,,0,GOOD,0,,3.0,0.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/ath/7800/20233847
20165434,Bruxelles  1,1000,749000.0,HOUSE,APARTMENT_BLOCK,FOR_SALE,2,240.0,1,0,0,,,2.0,0,,0,,,,,https://www.immoweb.be/en/classified/apartment-block/for-sale/bruxelles-1/1000/20165434
20165392,Uccle,1180,390000.0,APARTMENT,APARTMENT,FOR_SALE,2,113.0,1,0,0,1.0,1.0,2.0,0,AS_NEW,0,5.0,,1.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20165392
20165391,MOLENBEEK-SAINT-JEAN,1080,290000.0,APARTMENT,APARTMENT,FOR_SALE,3,148.0,1,0,0,,,,0,,0,3.0,1.0,2.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20165391
20077059,Anderlecht,1070,179000.0,APARTMENT,APARTMENT,FOR_SALE,1,65.0,1,0,0,,,4.0,0,,0,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20077059
20165387,MOLENBEEK-SAINT-JEAN,1080,430000.0,APARTMENT,APARTMENT,FOR_SALE,3,232.0,1,0,0,,,,0,,0,3.0,1.0,0.0,2.0,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20165387
20165348,Evere,1140,280000.0,APARTMENT,PENTHOUSE,FOR_SALE,1,70.0,1,0,0,10.0,,2.0,0,AS_NEW,0,3.0,1.0,,1.0,https://www.immoweb.be/en/classified/penthouse/for-sale/evere/1140/20165348
20165306,ANDERLECHT,1070,329000.0,APARTMENT,APARTMENT,FOR_SALE,3,100.0,1,0,0,,,3.0,0,AS_NEW,0,,1.0,1.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20165306
20165305,Laeken,1020,699000.0,HOUSE,HOUSE,FOR_SALE,5,260.0,1,0,0,45.0,80.0,2.0,0,AS_NEW,0,,3.0,2.0,2.0,https://www.immoweb.be/en/classified/house/for-sale/laeken/1020/20165305
20165300,Molenbeek-Saint-Jean,1080,249000.0,APARTMENT,DUPLEX,FOR_SALE,3,94.0,1,0,0,,,2.0,0,GOOD,0,,2.0,1.0,,https://www.immoweb.be/en/classified/duplex/for-sale/molenbeek-saint-jean/1080/20165300
20165297,Watermael-Boitsfort,1170,545000.0,HOUSE,HOUSE,FOR_SALE,4,200.0,1,0,0,10.0,20.0,2.0,0,TO_RENOVATE,0,,2.0,2.0,1.0,https://www.immoweb.be/en/classified/house/for-sale/watermael-boitsfort/1170/20165297
20165236,Molenbeek-Saint-Jean,1080,255000.0,APARTMENT,APARTMENT,FOR_SALE,2,75.0,1,0,0,10.0,,2.0,0,,0,,1.0,,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20165236
20165228,Molenbeek-Saint-Jean,1080,279000.0,APARTMENT,DUPLEX,FOR_SALE,3,106.0,1,0,0,,53.0,2.0,0,GOOD,0,,2.0,1.0,,https://www.immoweb.be/en/classified/duplex/for-sale/molenbeek-saint-jean/1080/20165228
20165197,Evere,1140,265000.0,APARTMENT,APARTMENT,FOR_SALE,2,92.0,0,0,1,9.0,,,0,JUST_RENOVATED,0,3.0,1.0,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/20165197
11475755,Bruxelles,1000,235000.0,APARTMENT,APARTMENT,FOR_SALE,1,63.0,1,0,0,8.0,,,0,GOOD,0,4.0,,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11475755
20165187,Uccle - Ukkel,1180,420000.0,APARTMENT,APARTMENT,FOR_SALE,2,,1,0,0,8.0,,,0,GOOD,0,,2.0,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/uccle-ukkel/1180/20165187
20165174,MOLENBEEK-SAINT-JEAN,1080,225000.0,APARTMENT,APARTMENT,FOR_SALE,2,108.0,1,0,0,8.0,,2.0,0,GOOD,0,,1.0,0.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20165174
20165173,MOLENBEEK-SAINT-JEAN,1080,195000.0,APARTMENT,APARTMENT,FOR_SALE,2,95.0,1,0,0,,,2.0,0,GOOD,0,,1.0,1.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20165173
20165172,BRUXELLES,1000,325000.0,APARTMENT,APARTMENT,FOR_SALE,2,95.0,1,0,0,1.0,,3.0,0,,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20165172
20165117,Ixelles,1050,295000.0,APARTMENT,APARTMENT,FOR_SALE,1,62.0,1,0,0,16.0,,2.0,0,AS_NEW,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20165117
20165113,Uccle,1180,365000.0,APARTMENT,APARTMENT,FOR_SALE,2,106.0,1,0,0,7.0,,3.0,0,AS_NEW,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20165113
20165105,Woluwe-Saint-Pierre,1150,699000.0,APARTMENT,DUPLEX,FOR_SALE,2,187.0,1,0,0,24.0,,3.0,0,AS_NEW,0,,3.0,2.0,,https://www.immoweb.be/en/classified/duplex/for-sale/woluwe-saint-pierre/1150/20165105
20165046,Uccle,1180,175000.0,APARTMENT,FLAT_STUDIO,FOR_SALE,1,20.0,1,1,0,,,2.0,0,GOOD,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/uccle/1180/20165046
20165002,Schaerbeek,1030,295000.0,APARTMENT,APARTMENT,FOR_SALE,2,93.0,1,0,0,5.0,,2.0,0,AS_NEW,0,,1.0,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20165002
20164833,Ixelles,1050,795000.0,HOUSE,APARTMENT_BLOCK,FOR_SALE,5,300.0,1,0,0,8.0,50.0,2.0,0,GOOD,0,,4.0,4.0,,https://www.immoweb.be/en/classified/apartment-block/for-sale/ixelles/1050/20164833
20164795,Schaerbeek,1030,250000.0,APARTMENT,DUPLEX,FOR_SALE,2,91.0,1,0,0,,,,0,GOOD,0,,1.0,1.0,0.0,https://www.immoweb.be/en/classified/duplex/for-sale/schaerbeek/1030/20164795
20236016,Leopoldsburg,3970,389853.0,HOUSE,HOUSE,FOR_SALE,3,159.0,1,0,0,,,3.0,0,AS_NEW,0,,2.0,1.0,,https://www.immoweb.be/en/classified/house/for-sale/leopoldsburg/3970/20236016
20236013,Gent Sint-Amandsberg,9040,535000.0,HOUSE,HOUSE,FOR_SALE,4,154.0,1,0,1,,42.0,2.0,0,GOOD,0,,2.0,1.0,,https://www.immoweb.be/en/classified/house/for-sale/gent%20sint-amandsberg/9040/20236013
20236008,Borgloon,3840,352366.0,HOUSE,HOUSE,FOR_SALE,3,155.0,1,0,0,,,,0,GOOD,0,13.0,2.0,0.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/borgloon/3840/20236008
20236006,Borgloon,3840,289211.0,HOUSE,HOUSE,FOR_SALE,3,133.0,1,0,0,,,,0,,0,7.0,2.0,1.0,,https://www.immoweb.be/en/classified/house/for-sale/borgloon/3840/20236006
20236005,Sint-Truiden,3800,346179.0,HOUSE,HOUSE,FOR_SALE,3,135.0,1,0,0,,,,0,GOOD,0,14.0,1.0,2.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/sint-truiden/3800/20236005
20236004,Borgloon,3840,321672.0,HOUSE,HOUSE,FOR_SALE,3,157.0,1,0,0,,,,0,GOOD,0,12.0,1.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/borgloon/3840/20236004
20236002,Borgloon,3840,330435.0,HOUSE,HOUSE,FOR_SALE,3,143.0,1,0,0,,,,0,GOOD,0,6.0,1.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/borgloon/3840/20236002
20236003,Sint-Truiden,3800,272423.0,HOUSE,HOUSE,FOR_SALE,3,110.0,1,0,0,,,,0,GOOD,0,11.0,1.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/sint-truiden/3800/20236003
20235999,Zonhoven,3520,398413.0,HOUSE,HOUSE,FOR_SALE,3,163.0,1,0,0,,405.0,,0,GOOD,0,10.0,2.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/zonhoven/3520/20235999
